View_ID,User_ID,Show_ID,Watch_Date,Watch_Time_Minutes,Completed,Device
V02026,U0044,S131,2023-06-12,166,Yes,Mobile
V02027,U0663,S255,2023-10-29,111,No,Tablet
V02028,U0664,S034,2023-11-24,60,Yes,Tablet
V02029,U0702,S062,2023-10-30,116,No,Tablet
V02030,U0105,S211,2023-11-05,107,No,Mobile
V02031,U0497,S147,2023-03-18,22,Yes,Tablet
V02032,U0255,S120,2023-09-03,54,No,Laptop
V02033,U0216,S264,2023-08-12,161,Yes,Laptop
V02034,U0626,S229,2023-10-26,13,Yes,Mobile
V02035,U0170,S221,2023-12-31,179,No,TV
V02036,U0479,S027,2023-01-14,141,Yes,Tablet
V02037,U0109,S046,2023-10-04,115,Yes,Mobile
V02038,U0646,S133,2023-03-23,34,Yes,Mobile
V02039,U0701,S293,2023-05-01,141,No,Tablet
V02040,U0086,S228,2023-03-17,15,Yes,Laptop
V02041,U0073,S280,2023-12-05,112,Yes,Laptop
V02042,U0165,S062,2023-06-05,125,Yes,Laptop
V02043,U0585,S226,2023-09-25,139,Yes,Laptop
V02044,U0553,S089,2023-08-13,25,Yes,Mobile
V02045,U0429,S243,2023-05-13,91,Yes,Tablet
V02046,U0185,S097,2023-12-08,107,Yes,Mobile
V02047,U0094,S044,2023-06-03,50,No,Tablet
V02048,U0170,S217,2023-12-12,153,No,TV
V02049,U0593,S245,2023-08-26,180,No,Mobile
V02050,U0603,S182,2023-05-17,68,Yes,Mobile
V02051,U0595,S217,2023-05-13,38,Yes,Laptop
V02052,U0507,S283,2023-08-07,174,Yes,TV
V02053,U0291,S284,2023-04-01,152,No,TV
V02054,U0363,S055,2023-06-20,127,No,Tablet
V02055,U0656,S024,2023-04-04,164,No,Tablet
V02056,U0625,S193,2023-12-26,108,No,TV
V02057,U0027,S137,2023-05-16,125,No,Laptop
V02058,U0455,S006,2023-03-19,49,Yes,Laptop
V02059,U0146,S082,2023-02-22,101,No,TV
V02060,U0282,S278,2023-11-19,149,No,TV
V02061,U0273,S274,2023-01-01,112,Yes,TV
V02062,U0447,S071,2023-11-11,76,Yes,Tablet
V02063,U0771,S270,2023-09-03,123,Yes,Mobile
V02064,U0639,S033,2023-08-06,32,Yes,Laptop
V02065,U0116,S128,2023-02-07,101,Yes,TV
V02066,U0111,S120,2023-04-15,64,No,Tablet
V02067,U0350,S096,2023-07-28,73,Yes,Mobile
V02068,U0570,S262,2023-05-11,34,No,Tablet
V02069,U0170,S185,2023-06-20,81,Yes,Laptop
V02070,U0269,S064,2023-09-11,167,Yes,Mobile
V02071,U0666,S017,2023-08-08,59,No,Laptop
V02072,U0581,S214,2023-05-21,112,Yes,Mobile
V02073,U0766,S034,2023-08-29,142,No,TV
V02074,U0609,S276,2023-12-25,156,No,Mobile
V02075,U0411,S237,2023-10-07,151,Yes,TV
V02076,U0082,S227,2023-02-19,79,No,Tablet
V02077,U0232,S168,2023-09-22,169,Yes,TV
V02078,U0272,S280,2023-07-21,118,No,TV
V02079,U0714,S282,2023-12-24,122,No,Laptop
V02080,U0581,S160,2023-09-17,33,No,Laptop
V02081,U0322,S026,2023-06-24,38,No,Mobile
V02082,U0740,S093,2023-11-11,24,Yes,Tablet
V02083,U0714,S196,2023-07-04,21,Yes,Laptop
V02084,U0486,S041,2023-02-28,118,Yes,Mobile
V02085,U0213,S216,2023-04-27,90,No,TV
V02086,U0103,S264,2023-07-30,158,Yes,Laptop
V02087,U0614,S029,2023-06-17,107,No,Tablet
V02088,U0026,S294,2023-01-04,87,Yes,TV
V02089,U0184,S025,2023-06-02,85,No,Tablet
V02090,U0759,S286,2023-07-12,167,No,Tablet
V02091,U0421,S026,2023-08-09,93,No,Tablet
V02092,U0015,S160,2023-05-15,90,Yes,Tablet
V02093,U0775,S227,2023-07-06,97,No,Mobile
V02094,U0316,S164,2023-10-20,66,No,TV
V02095,U0436,S067,2023-09-17,72,Yes,Laptop
V02096,U0391,S067,2023-05-13,172,No,TV
V02097,U0718,S149,2023-08-03,23,No,Mobile
V02098,U0619,S178,2023-07-23,68,No,Mobile
V02099,U0165,S096,2023-01-05,40,No,TV
V02100,U0186,S232,2023-03-19,119,No,Tablet
V02101,U0319,S206,2023-12-22,44,No,Laptop
V02102,U0400,S015,2023-11-10,36,Yes,Mobile
V02103,U0727,S052,2023-04-01,33,No,Laptop
V02104,U0547,S265,2023-09-15,173,No,Tablet
V02105,U0779,S275,2023-01-31,13,Yes,Mobile
V02106,U0493,S254,2023-08-31,153,No,TV
V02107,U0178,S296,2023-04-11,162,Yes,Laptop
V02108,U0280,S229,2023-08-16,44,Yes,Tablet
V02109,U0654,S218,2023-05-15,29,Yes,TV
V02110,U0055,S105,2023-02-26,145,Yes,Laptop
V02111,U0351,S117,2023-04-28,120,No,Laptop
V02112,U0771,S273,2023-12-23,22,No,Tablet
V02113,U0651,S087,2023-10-11,104,No,Laptop
V02114,U0318,S066,2023-09-21,41,Yes,TV
V02115,U0260,S186,2023-09-15,78,No,Mobile
V02116,U0261,S157,2023-01-17,177,No,Laptop
V02117,U0347,S075,2023-05-27,60,No,Mobile
V02118,U0199,S079,2023-02-27,124,Yes,Laptop
V02119,U0699,S044,2023-10-03,125,No,Tablet
V02120,U0249,S151,2023-07-23,175,Yes,TV
V02121,U0032,S099,2023-09-08,152,Yes,Tablet
V02122,U0075,S244,2023-12-17,100,Yes,Mobile
V02123,U0069,S199,2023-12-02,73,Yes,Mobile
V02124,U0732,S100,2023-05-11,18,No,Tablet
V02125,U0333,S280,2023-11-08,138,Yes,TV
V02126,U0339,S118,2023-05-17,88,Yes,Mobile
V02127,U0528,S036,2023-01-19,111,Yes,Tablet
V02128,U0527,S035,2023-08-31,118,No,Laptop
V02129,U0261,S131,2023-03-30,102,No,Laptop
V02130,U0055,S273,2023-05-15,63,No,Laptop
V02131,U0487,S112,2023-12-19,125,Yes,Mobile
V02132,U0247,S064,2023-01-08,47,No,Tablet
V02133,U0552,S198,2023-09-15,169,No,Tablet
V02134,U0783,S032,2023-10-28,88,Yes,Laptop
V02135,U0491,S054,2023-09-04,80,Yes,Tablet
V02136,U0260,S193,2023-12-15,69,Yes,Mobile
V02137,U0728,S130,2023-02-15,54,No,Laptop
V02138,U0571,S116,2023-03-09,161,Yes,Tablet
V02139,U0244,S291,2023-03-25,36,Yes,TV
V02140,U0031,S201,2023-02-27,50,No,TV
V02141,U0729,S296,2023-03-30,152,Yes,TV
V02142,U0125,S023,2023-03-27,39,Yes,Mobile
V02143,U0180,S002,2023-04-05,14,Yes,Mobile
V02144,U0473,S223,2023-12-21,107,No,Mobile
V02145,U0521,S286,2023-01-24,133,Yes,Tablet
V02146,U0561,S043,2023-03-04,85,Yes,TV
V02147,U0096,S148,2023-07-10,25,No,TV
V02148,U0327,S125,2023-10-11,174,No,Mobile
V02149,U0495,S142,2023-10-29,117,Yes,TV
V02150,U0317,S210,2023-04-10,160,No,Laptop
V02151,U0036,S002,2023-12-13,60,Yes,Mobile
V02152,U0187,S002,2023-08-23,104,No,Laptop
V02153,U0449,S039,2023-06-18,94,No,Mobile
V02154,U0447,S222,2023-12-19,109,Yes,Tablet
V02155,U0076,S007,2023-05-18,175,Yes,Tablet
V02156,U0089,S047,2023-07-09,67,No,Laptop
V02157,U0555,S166,2023-01-01,35,No,Tablet
V02158,U0791,S241,2023-11-11,20,No,Mobile
V02159,U0441,S215,2023-07-08,150,Yes,TV
V02160,U0387,S274,2023-05-31,155,Yes,Tablet
V02161,U0622,S236,2023-03-23,13,No,TV
V02162,U0572,S285,2023-10-04,143,No,Mobile
V02163,U0630,S038,2023-08-30,103,No,Mobile
V02164,U0185,S186,2023-07-09,126,No,Mobile
V02165,U0387,S012,2023-10-19,162,No,TV
V02166,U0090,S068,2023-03-06,120,Yes,Laptop
V02167,U0390,S008,2023-08-21,87,Yes,Mobile
V02168,U0780,S293,2023-10-11,104,Yes,TV
V02169,U0370,S172,2023-02-07,140,No,Laptop
V02170,U0499,S234,2023-03-02,84,No,Mobile
V02171,U0500,S152,2023-12-10,108,Yes,TV
V02172,U0555,S283,2023-02-08,47,Yes,Laptop
V02173,U0142,S224,2023-02-17,78,No,TV
V02174,U0618,S245,2023-03-25,95,Yes,Mobile
V02175,U0725,S136,2023-08-19,103,Yes,Laptop
V02176,U0567,S178,2023-03-09,85,Yes,Laptop
V02177,U0327,S223,2023-09-06,139,Yes,TV
V02178,U0130,S188,2023-01-02,137,Yes,Mobile
V02179,U0752,S026,2023-12-30,26,Yes,Tablet
V02180,U0420,S141,2023-04-23,23,No,Tablet
V02181,U0140,S143,2023-03-29,130,Yes,TV
V02182,U0574,S168,2023-09-15,81,Yes,Mobile
V02183,U0498,S267,2023-01-30,176,Yes,TV
V02184,U0735,S232,2023-03-24,71,No,Mobile
V02185,U0075,S200,2023-03-11,148,No,Laptop
V02186,U0068,S031,2023-01-04,99,No,Mobile
V02187,U0589,S191,2023-02-16,10,Yes,TV
V02188,U0673,S045,2023-08-26,90,Yes,TV
V02189,U0766,S023,2023-08-07,102,Yes,TV
V02190,U0584,S070,2023-08-14,61,Yes,Mobile
V02191,U0073,S221,2023-01-17,161,No,Laptop
V02192,U0005,S248,2023-12-15,75,Yes,Mobile
V02193,U0576,S168,2023-09-16,85,No,TV
V02194,U0582,S268,2023-11-27,129,Yes,Tablet
V02195,U0423,S177,2023-10-31,43,Yes,Laptop
V02196,U0785,S060,2023-05-23,115,No,Mobile
V02197,U0486,S104,2023-11-16,89,Yes,Mobile
V02198,U0037,S133,2023-04-20,95,Yes,Mobile
V02199,U0794,S288,2023-03-20,179,No,Tablet
V02200,U0071,S240,2023-04-24,85,Yes,TV
V02201,U0263,S269,2023-07-04,71,No,Laptop
V02202,U0543,S031,2023-03-19,113,No,Laptop
V02203,U0040,S220,2023-10-07,124,No,TV
V02204,U0735,S129,2023-10-29,86,Yes,TV
V02205,U0182,S163,2023-10-08,68,No,Tablet
V02206,U0416,S071,2023-11-19,148,No,Mobile
V02207,U0055,S229,2023-06-19,123,No,Laptop
V02208,U0403,S185,2023-12-27,124,Yes,Laptop
V02209,U0373,S204,2023-06-30,50,Yes,TV
V02210,U0747,S005,2023-10-17,162,Yes,Mobile
V02211,U0785,S167,2023-10-04,37,No,Mobile
V02212,U0749,S015,2023-09-10,180,No,Mobile
V02213,U0086,S052,2023-04-30,128,Yes,Tablet
V02214,U0146,S169,2023-02-18,85,Yes,Tablet
V02215,U0056,S091,2023-12-16,53,No,Mobile
V02216,U0240,S162,2023-07-27,78,No,Mobile
V02217,U0001,S043,2023-12-16,180,Yes,TV
V02218,U0322,S290,2023-04-04,101,No,Mobile
V02219,U0428,S026,2023-01-06,30,Yes,Laptop
V02220,U0220,S094,2023-02-26,98,No,Laptop
V02221,U0033,S225,2023-08-14,82,No,Mobile
V02222,U0784,S227,2023-09-10,58,Yes,TV
V02223,U0363,S188,2023-08-26,174,Yes,Mobile
V02224,U0050,S005,2023-04-29,110,Yes,Laptop
V02225,U0312,S007,2023-12-13,62,Yes,Mobile
V02226,U0357,S065,2023-01-02,18,No,TV
V02227,U0519,S146,2023-08-08,26,Yes,Mobile
V02228,U0642,S049,2023-10-05,66,No,Laptop
V02229,U0559,S184,2023-11-12,98,Yes,TV
V02230,U0151,S024,2023-07-11,102,No,Tablet
V02231,U0061,S209,2023-02-06,134,Yes,Mobile
V02232,U0408,S293,2023-11-26,119,Yes,Mobile
V02233,U0735,S225,2023-02-07,132,No,Laptop
V02234,U0491,S257,2023-01-23,78,Yes,TV
V02235,U0584,S148,2023-04-22,88,Yes,Laptop
V02236,U0003,S202,2023-04-26,135,Yes,Tablet
V02237,U0343,S168,2023-07-13,12,Yes,TV
V02238,U0012,S038,2023-03-24,136,No,TV
V02239,U0262,S067,2023-07-14,110,No,TV
V02240,U0471,S276,2023-05-27,75,Yes,TV
V02241,U0643,S096,2023-10-26,179,Yes,TV
V02242,U0316,S170,2023-04-23,34,Yes,Mobile
V02243,U0586,S021,2023-01-08,174,Yes,Tablet
V02244,U0365,S126,2023-12-13,11,Yes,Tablet
V02245,U0249,S008,2023-09-19,48,No,Mobile
V02246,U0403,S228,2023-02-15,66,No,TV
V02247,U0289,S172,2023-11-12,126,Yes,Laptop
V02248,U0332,S290,2023-10-16,57,No,Mobile
V02249,U0320,S086,2023-03-29,111,No,Mobile
V02250,U0430,S092,2023-04-29,12,Yes,TV
V02251,U0363,S267,2023-08-23,57,No,Mobile
V02252,U0475,S013,2023-05-11,162,No,TV
V02253,U0118,S047,2023-01-01,98,No,TV
V02254,U0186,S097,2023-04-26,120,Yes,TV
V02255,U0070,S181,2023-02-20,144,Yes,Mobile
V02256,U0741,S003,2023-09-25,103,No,Mobile
V02257,U0792,S058,2023-08-11,138,Yes,Tablet
V02258,U0341,S282,2023-04-19,150,No,Mobile
V02259,U0583,S238,2023-10-29,130,No,TV
V02260,U0391,S285,2023-12-27,142,Yes,Mobile
V02261,U0769,S174,2023-12-29,70,Yes,Tablet
V02262,U0069,S281,2023-10-01,106,Yes,TV
V02263,U0177,S261,2023-09-18,80,No,Laptop
V02264,U0674,S050,2023-06-09,141,Yes,TV
V02265,U0167,S001,2023-03-28,23,No,TV
V02266,U0630,S151,2023-10-10,147,Yes,TV
V02267,U0139,S080,2023-11-17,25,Yes,Laptop
V02268,U0286,S250,2023-02-15,81,No,TV
V02269,U0068,S216,2023-03-09,102,Yes,TV
V02270,U0690,S065,2023-12-25,170,Yes,Mobile
V02271,U0650,S107,2023-03-07,22,Yes,Laptop
V02272,U0225,S068,2024-01-01,43,Yes,Tablet
V02273,U0131,S053,2023-09-12,72,No,Laptop
V02274,U0796,S067,2023-04-10,138,Yes,Mobile
V02275,U0049,S209,2023-08-02,74,No,Tablet
V02276,U0699,S030,2023-04-11,98,Yes,TV
V02277,U0471,S183,2023-08-14,111,No,Mobile
V02278,U0136,S037,2023-11-09,15,Yes,TV
V02279,U0426,S038,2023-11-03,130,Yes,Laptop
V02280,U0163,S299,2023-07-13,145,Yes,TV
V02281,U0270,S127,2023-03-03,148,Yes,Laptop
V02282,U0402,S084,2023-02-04,48,No,Mobile
V02283,U0430,S250,2023-04-14,13,Yes,Mobile
V02284,U0571,S189,2023-07-07,116,No,Tablet
V02285,U0393,S120,2023-08-24,110,Yes,TV
V02286,U0371,S186,2023-02-13,25,No,Laptop
V02287,U0798,S131,2023-10-25,86,No,Mobile
V02288,U0401,S101,2023-08-14,88,No,TV
V02289,U0353,S005,2023-04-26,87,No,Tablet
V02290,U0195,S067,2023-03-27,53,No,Tablet
V02291,U0121,S046,2023-03-10,85,No,TV
V02292,U0421,S071,2023-05-11,97,Yes,Laptop
V02293,U0104,S264,2023-05-17,141,Yes,Mobile
V02294,U0609,S051,2023-10-01,169,No,Tablet
V02295,U0742,S160,2023-03-17,31,Yes,Tablet
V02296,U0206,S287,2023-05-15,96,Yes,TV
V02297,U0472,S096,2023-03-10,103,No,Mobile
V02298,U0231,S126,2023-07-06,76,Yes,TV
V02299,U0080,S041,2023-01-18,103,Yes,Tablet
V02300,U0383,S137,2023-07-27,104,Yes,Tablet
V02301,U0512,S170,2023-07-19,126,No,Tablet
V02302,U0740,S172,2023-10-28,61,No,Laptop
V02303,U0380,S289,2023-05-03,130,No,Laptop
V02304,U0746,S258,2023-07-21,107,No,Mobile
V02305,U0288,S065,2023-08-09,30,Yes,TV
V02306,U0379,S012,2023-06-25,147,No,Mobile
V02307,U0634,S157,2023-10-21,140,No,Mobile
V02308,U0779,S205,2023-06-24,162,Yes,TV
V02309,U0590,S196,2023-06-15,111,No,Laptop
V02310,U0116,S123,2023-08-17,13,Yes,Tablet
V02311,U0246,S189,2023-05-22,160,Yes,Mobile
V02312,U0395,S063,2023-05-17,83,Yes,Mobile
V02313,U0667,S279,2023-12-08,159,No,TV
V02314,U0426,S060,2023-05-07,87,Yes,Laptop
V02315,U0736,S029,2023-06-08,125,Yes,Tablet
V02316,U0232,S054,2023-04-23,14,No,Mobile
V02317,U0508,S272,2023-10-01,101,Yes,TV
V02318,U0082,S189,2023-03-14,150,Yes,Tablet
V02319,U0326,S081,2023-02-17,63,No,Laptop
V02320,U0757,S091,2023-12-03,120,No,Tablet
V02321,U0697,S256,2023-05-13,22,No,Mobile
V02322,U0659,S084,2023-09-12,175,Yes,Mobile
V02323,U0350,S076,2023-12-21,66,No,Tablet
V02324,U0136,S296,2023-08-25,120,No,Tablet
V02325,U0417,S097,2023-12-16,59,No,Tablet
V02326,U0286,S032,2023-01-02,175,Yes,Mobile
V02327,U0157,S225,2023-11-19,147,No,Mobile
V02328,U0334,S266,2023-01-13,178,No,Mobile
V02329,U0156,S248,2023-01-19,55,Yes,TV
V02330,U0191,S164,2023-02-03,128,No,TV
V02331,U0028,S155,2023-03-03,68,No,Mobile
V02332,U0542,S045,2023-04-22,136,No,TV
V02333,U0125,S102,2023-01-18,106,Yes,Laptop
V02334,U0531,S201,2023-06-29,55,Yes,Mobile
V02335,U0590,S249,2023-11-04,73,Yes,Laptop
V02336,U0631,S181,2023-03-07,178,No,TV
V02337,U0174,S078,2023-05-01,173,Yes,Tablet
V02338,U0535,S090,2023-04-27,10,Yes,Laptop
V02339,U0708,S114,2023-07-06,100,No,TV
V02340,U0434,S219,2023-03-08,32,Yes,Laptop
V02341,U0407,S047,2023-01-18,22,No,Tablet
V02342,U0399,S255,2023-01-24,40,Yes,TV
V02343,U0040,S051,2023-04-13,13,No,Tablet
V02344,U0406,S052,2023-03-05,100,Yes,TV
V02345,U0724,S046,2023-10-13,136,Yes,Tablet
V02346,U0547,S133,2023-12-29,113,No,Tablet
V02347,U0454,S135,2023-04-13,43,No,TV
V02348,U0708,S079,2023-04-18,46,Yes,TV
V02349,U0650,S055,2023-12-31,165,Yes,Laptop
V02350,U0355,S287,2023-05-10,154,Yes,TV
V02351,U0183,S182,2023-12-07,113,Yes,Mobile
V02352,U0633,S173,2023-07-13,64,Yes,Laptop
V02353,U0399,S125,2023-12-02,172,Yes,Tablet
V02354,U0664,S059,2023-05-06,146,Yes,Mobile
V02355,U0701,S252,2023-05-20,80,No,Mobile
V02356,U0498,S162,2023-05-01,68,Yes,Laptop
V02357,U0153,S007,2023-03-04,178,No,Mobile
V02358,U0179,S206,2023-04-23,179,No,Mobile
V02359,U0680,S205,2023-09-18,68,No,Tablet
V02360,U0396,S033,2023-12-03,90,No,Laptop
V02361,U0371,S164,2023-09-01,74,Yes,Mobile
V02362,U0378,S045,2023-03-31,119,Yes,Laptop
V02363,U0580,S176,2023-02-06,94,Yes,Tablet
V02364,U0584,S047,2023-05-20,157,Yes,Tablet
V02365,U0606,S165,2023-10-31,125,Yes,Tablet
V02366,U0062,S245,2023-07-03,10,Yes,TV
V02367,U0173,S223,2023-01-10,50,No,Mobile
V02368,U0099,S070,2023-02-06,179,No,Mobile
V02369,U0076,S104,2023-03-18,156,No,TV
V02370,U0474,S273,2023-08-09,155,No,Tablet
V02371,U0580,S268,2023-07-27,131,Yes,TV
V02372,U0437,S252,2023-02-07,133,Yes,TV
V02373,U0136,S225,2023-02-10,176,Yes,Tablet
V02374,U0472,S174,2023-12-12,157,Yes,Tablet
V02375,U0361,S122,2023-11-29,173,No,TV
V02376,U0208,S060,2023-11-20,164,No,Mobile
V02377,U0337,S159,2023-11-19,58,No,Mobile
V02378,U0187,S120,2023-09-20,41,No,TV
V02379,U0124,S036,2023-01-24,100,Yes,Mobile
V02380,U0388,S140,2023-06-28,82,No,Tablet
V02381,U0008,S026,2023-05-26,10,No,TV
V02382,U0406,S157,2023-08-04,89,No,Tablet
V02383,U0305,S294,2023-09-12,124,No,Tablet
V02384,U0430,S104,2023-06-08,108,Yes,Laptop
V02385,U0264,S170,2023-08-07,18,Yes,Mobile
V02386,U0362,S162,2023-07-28,66,Yes,Tablet
V02387,U0603,S198,2023-04-12,79,Yes,Tablet
V02388,U0476,S226,2023-11-12,30,Yes,Mobile
V02389,U0141,S292,2023-11-22,107,No,TV
V02390,U0051,S190,2023-06-14,161,Yes,Tablet
V02391,U0377,S180,2023-01-05,38,Yes,TV
V02392,U0474,S212,2023-09-28,62,Yes,Tablet
V02393,U0081,S161,2023-06-03,167,Yes,Laptop
V02394,U0627,S202,2023-09-26,99,No,Laptop
V02395,U0254,S153,2023-07-31,94,No,Laptop
V02396,U0315,S132,2023-05-30,28,Yes,Laptop
V02397,U0406,S292,2023-11-10,164,Yes,TV
V02398,U0723,S133,2023-11-08,80,Yes,Tablet
V02399,U0589,S139,2023-05-26,114,Yes,Laptop
V02400,U0150,S115,2023-01-09,22,Yes,Laptop
V02401,U0132,S245,2023-09-14,65,No,Laptop
V02402,U0162,S054,2023-02-21,12,Yes,Tablet
V02403,U0708,S089,2023-03-08,39,Yes,Tablet
V02404,U0335,S155,2023-01-23,142,No,Laptop
V02405,U0646,S212,2023-04-09,104,No,Laptop
V02406,U0797,S065,2023-08-30,19,Yes,TV
V02407,U0310,S143,2023-01-06,155,Yes,Tablet
V02408,U0066,S076,2023-06-05,166,No,TV
V02409,U0029,S073,2023-10-18,101,Yes,Mobile
V02410,U0209,S237,2023-03-11,95,Yes,Tablet
V02411,U0195,S170,2023-07-02,159,No,Laptop
V02412,U0003,S285,2023-11-18,120,No,Mobile
V02413,U0071,S134,2023-10-21,102,Yes,Laptop
V02414,U0713,S168,2023-04-07,111,No,Tablet
V02415,U0075,S115,2023-04-24,148,Yes,Laptop
V02416,U0304,S094,2023-01-25,58,Yes,Tablet
V02417,U0035,S128,2023-03-22,59,Yes,Laptop
V02418,U0188,S136,2023-08-23,114,No,TV
V02419,U0020,S155,2023-12-02,69,Yes,Tablet
V02420,U0517,S203,2024-01-01,148,No,Mobile
V02421,U0728,S073,2023-01-17,155,No,Laptop
V02422,U0157,S046,2023-07-15,175,Yes,Tablet
V02423,U0066,S239,2023-08-13,77,No,TV
V02424,U0213,S164,2023-01-20,24,No,TV
V02425,U0049,S084,2023-04-27,51,No,Laptop
V02426,U0347,S093,2023-08-05,124,No,Laptop
V02427,U0206,S069,2023-03-23,143,Yes,TV
V02428,U0010,S070,2023-11-16,14,Yes,TV
V02429,U0588,S056,2023-06-19,65,No,TV
V02430,U0023,S113,2023-01-06,60,Yes,Laptop
V02431,U0452,S035,2023-07-29,41,No,Tablet
V02432,U0011,S225,2023-08-22,119,No,TV
V02433,U0769,S162,2023-09-02,73,No,Mobile
V02434,U0658,S190,2023-03-30,63,No,Mobile
V02435,U0237,S298,2023-02-10,152,Yes,Laptop
V02436,U0241,S015,2023-09-07,65,Yes,Laptop
V02437,U0131,S277,2023-03-09,85,Yes,Tablet
V02438,U0094,S233,2023-02-04,51,Yes,TV
V02439,U0300,S027,2023-12-05,105,Yes,Mobile
V02440,U0266,S280,2023-08-13,128,No,Mobile
V02441,U0329,S134,2023-09-01,115,No,Mobile
V02442,U0271,S026,2023-11-15,108,Yes,Laptop
V02443,U0550,S226,2023-11-24,49,Yes,Tablet
V02444,U0348,S259,2023-11-19,26,Yes,TV
V02445,U0614,S021,2023-03-21,159,No,Laptop
V02446,U0777,S274,2023-07-17,82,No,Laptop
V02447,U0254,S249,2023-09-17,73,Yes,TV
V02448,U0191,S052,2023-08-20,43,Yes,Mobile
V02449,U0123,S272,2023-02-14,127,Yes,Mobile
V02450,U0705,S284,2023-05-01,116,No,Mobile
V02451,U0466,S026,2023-12-09,134,Yes,Laptop
V02452,U0645,S116,2023-12-22,163,Yes,TV
V02453,U0602,S129,2023-06-30,100,Yes,TV
V02454,U0753,S057,2023-11-03,136,No,Mobile
V02455,U0146,S253,2023-03-30,109,Yes,Laptop
V02456,U0571,S233,2023-05-08,56,Yes,TV
V02457,U0297,S077,2023-01-11,46,No,Mobile
V02458,U0386,S165,2023-07-12,76,Yes,Tablet
V02459,U0758,S001,2023-04-09,148,Yes,TV
V02460,U0302,S155,2023-04-14,123,No,Mobile
V02461,U0521,S298,2023-06-06,94,No,Mobile
V02462,U0022,S086,2023-05-19,12,No,Laptop
V02463,U0785,S260,2023-11-11,99,No,Mobile
V02464,U0195,S230,2023-11-10,137,No,Laptop
V02465,U0407,S219,2023-11-16,172,Yes,TV
V02466,U0425,S120,2023-03-23,78,No,TV
V02467,U0486,S164,2023-08-20,53,No,TV
V02468,U0018,S215,2023-07-03,30,Yes,Tablet
V02469,U0146,S069,2023-06-28,17,Yes,Laptop
V02470,U0155,S147,2023-10-21,39,Yes,Mobile
V02471,U0224,S022,2023-06-15,48,No,Laptop
V02472,U0239,S224,2023-06-11,72,No,Tablet
V02473,U0662,S210,2023-12-09,54,Yes,Laptop
V02474,U0044,S221,2023-12-07,106,Yes,Mobile
V02475,U0639,S264,2023-06-21,16,No,Laptop
V02476,U0210,S055,2023-02-19,67,Yes,Mobile
V02477,U0588,S274,2023-01-23,67,No,TV
V02478,U0182,S078,2023-02-02,34,Yes,TV
V02479,U0768,S152,2023-02-09,140,No,Mobile
V02480,U0552,S079,2023-12-31,121,No,Tablet
V02481,U0412,S153,2023-10-02,12,No,Mobile
V02482,U0544,S168,2023-10-26,77,Yes,Mobile
V02483,U0313,S069,2023-07-19,10,No,Mobile
V02484,U0584,S258,2023-07-18,137,Yes,Tablet
V02485,U0251,S161,2023-11-23,143,No,Laptop
V02486,U0289,S205,2023-07-18,89,No,Mobile
V02487,U0742,S067,2023-11-02,65,No,Laptop
V02488,U0115,S073,2023-12-04,121,Yes,TV
V02489,U0198,S094,2023-04-02,14,Yes,Laptop
V02490,U0047,S146,2023-12-20,51,Yes,Laptop
V02491,U0116,S145,2023-09-30,134,Yes,Mobile
V02492,U0630,S229,2023-02-16,49,No,Tablet
V02493,U0590,S270,2023-10-29,34,No,TV
V02494,U0114,S282,2023-09-21,15,Yes,Mobile
V02495,U0433,S210,2023-04-23,15,No,TV
V02496,U0064,S003,2023-12-28,99,Yes,TV
V02497,U0199,S279,2023-03-24,111,No,TV
V02498,U0330,S024,2023-02-19,93,Yes,TV
V02499,U0543,S121,2023-05-19,150,Yes,Mobile
V02500,U0428,S088,2023-07-01,178,Yes,Mobile
V02501,U0408,S274,2023-01-31,120,No,TV
V02502,U0250,S117,2023-08-23,55,No,TV
V02503,U0690,S105,2023-09-14,64,No,Tablet
V02504,U0518,S173,2023-07-28,172,Yes,Mobile
V02505,U0182,S204,2023-11-20,126,No,Mobile
V02506,U0566,S157,2023-05-07,37,No,Mobile
V02507,U0159,S259,2023-02-08,50,Yes,TV
V02508,U0102,S277,2023-04-26,140,Yes,TV
V02509,U0473,S033,2023-06-28,145,Yes,Tablet
V02510,U0416,S247,2023-06-16,136,Yes,Tablet
V02511,U0433,S190,2023-02-18,158,Yes,TV
V02512,U0670,S137,2023-01-04,73,Yes,Mobile
V02513,U0479,S228,2023-11-15,114,Yes,Mobile
V02514,U0361,S215,2023-08-24,158,Yes,TV
V02515,U0359,S255,2023-10-05,55,No,Mobile
V02516,U0386,S189,2023-03-19,112,No,Tablet
V02517,U0589,S049,2023-03-29,45,No,Laptop
V02518,U0316,S260,2023-08-18,161,Yes,TV
V02519,U0229,S140,2023-06-25,121,No,Mobile
V02520,U0140,S297,2023-08-16,165,No,Mobile
V02521,U0643,S244,2023-08-16,46,No,Tablet
V02522,U0065,S225,2023-08-05,156,No,Tablet
V02523,U0576,S002,2023-09-06,151,Yes,Tablet
V02524,U0262,S287,2023-06-07,100,No,Laptop
V02525,U0078,S261,2023-07-27,59,No,Laptop
V02526,U0474,S125,2023-02-27,83,No,Tablet
V02527,U0212,S205,2023-09-23,158,No,Mobile
V02528,U0796,S300,2023-07-14,146,No,Mobile
V02529,U0324,S006,2023-05-16,164,No,TV
V02530,U0011,S168,2023-12-06,53,No,Mobile
V02531,U0409,S072,2023-01-17,127,Yes,Mobile
V02532,U0297,S284,2023-07-23,164,No,Mobile
